time_seconds,amplitude_raw
0.00739875,-3639
0.0074,-3572
0.00740125,-3555
0.0074025,-3595
0.00740375,-3634
0.007405,-3622
0.00740625,-3582
0.0074075,-3538
0.00740875,-3506
0.00741,-3495
0.00741125,-3504
0.0074125,-3518
0.00741375,-3558
0.007415,-3634
0.00741625,-3768
0.0074175,-3950
0.00741875,-4240
0.00742,-4539
0.00742125,-4863
0.0074225,-5203
0.00742375,-5515
0.007425,-5791
0.00742625,-6050
0.0074275,-6216
0.00742875,-6430
0.00743,-6636
0.00743125,-6931
0.0074325,-7291
0.00743375,-7684
0.007435,-8052
0.00743625,-8318
0.0074375,-8513
0.00743875,-8596
0.00744,-8648
0.00744125,-8697
0.0074425,-8730
0.00744375,-8740
0.007445,-8721
0.00744625,-8669
0.0074475,-8641
0.00744875,-8757
0.00745,-9119
0.00745125,-9670
0.0074525,-10227
0.00745375,-10543
0.007455,-10410
0.00745625,-9868
0.0074575,-9123
0.00745875,-8487
0.00746,-8197
0.00746125,-8220
0.0074625,-8312
0.00746375,-8132
0.007465,-7544
0.00746625,-6626
0.0074675,-5572
0.00746875,-4723
0.00747,-4245
0.00747125,-4107
0.0074725,-4136
0.00747375,-4075
0.007475,-3782
0.00747625,-3185
0.0074775,-2400
0.00747875,-1567
0.00748,-805
0.00748125,-205
0.0074825,229
0.00748375,537
0.007485,890
0.00748625,1368
0.0074875,1930
0.00748875,2596
0.00749,3291
0.00749125,3923
0.0074925,4444
0.00749375,4831
0.007495,5147
0.00749625,5437
0.0074975,5707
0.00749875,6041
0.0075,6408
0.00750125,6812
0.0075025,7227
0.00750375,7661
0.007505,8106
0.00750625,8527
0.0075075,8915
0.00750875,9307
0.00751,9667
0.00751125,10035
0.0075125,10367
0.00751375,10661
0.007515,10915
0.00751625,11157
0.0075175,11419
0.00751875,11708
0.00752,12008
0.00752125,12297
0.0075225,12494
0.00752375,12658
0.007525,12790
0.00752625,12893
0.0075275,12998
0.00752875,13129
0.00753,13276
0.00753125,13431
0.0075325,13545
0.00753375,13638
0.007535,13648
0.00753625,13577
0.0075375,13409
0.00753875,13233
0.00754,12998
0.00754125,12735
0.0075425,12433
0.00754375,12120
0.007545,11725
0.00754625,11310
0.0075475,10863
0.00754875,10285
0.00755,9566
0.00755125,8622
0.0075525,7533
0.00755375,6444
0.007555,5489
0.00755625,4739
0.0075575,4158
0.00755875,3545
0.00756,2721
0.00756125,1767
0.0075625,784
0.00756375,-6
0.007565,-432
0.00756625,-561
0.0075675,-643
0.00756875,-970
0.00757,-1661
0.00757125,-2619
0.0075725,-3523
0.00757375,-4152
0.007575,-4382
0.00757625,-4392
0.0075775,-4346
0.00757875,-4490
0.00758,-4822
0.00758125,-5199
0.0075825,-5462
0.00758375,-5599
0.007585,-5650
0.00758625,-5763
0.0075875,-6024
0.00758875,-6460
0.00759,-6909
0.00759125,-7265
0.0075925,-7462
0.00759375,-7497
0.007595,-7514
0.00759625,-7596
0.0075975,-7785
0.00759875,-8025
0.0076,-8085
0.00760125,-7921
0.0076025,-7544
0.00760375,-7023
0.007605,-6543
0.00760625,-6334
0.0076075,-6450
0.00760875,-6807
0.00761,-7230
0.00761125,-7522
0.0076125,-7571
0.00761375,-7382
0.007615,-7091
0.00761625,-6873
0.0076175,-6847
0.00761875,-6976
0.00762,-7190
0.00762125,-7378
0.0076225,-7475
0.00762375,-7466
0.007625,-7381
0.00762625,-7295
0.0076275,-7224
0.00762875,-7183
0.00763,-7137
0.00763125,-7065
0.0076325,-6969
0.00763375,-6945
0.007635,-6932
0.00763625,-7044
0.0076375,-7194
0.00763875,-7294
0.00764,-7290
0.00764125,-7152
0.0076425,-6917
0.00764375,-6647
0.007645,-6395
0.00764625,-6130
0.0076475,-5891
0.00764875,-5739
0.00765,-5787
0.00765125,-6073
0.0076525,-6578
0.00765375,-7028
0.007655,-7254
0.00765625,-7111
0.0076575,-6662
0.00765875,-6155
0.00766,-5751
0.00766125,-5478
0.0076625,-5259
0.00766375,-4943
0.007665,-4516
0.00766625,-4071
0.0076675,-3739
0.00766875,-3565
0.00767,-3480
0.00767125,-3349
0.0076725,-3025
0.00767375,-2562
0.007675,-2111
0.00767625,-1741
0.0076775,-1581
0.00767875,-1552
0.00768,-1553
0.00768125,-1468
0.0076825,-1276
0.00768375,-988
0.007685,-688
0.00768625,-464
0.0076875,-398
0.00768875,-466
0.00769,-619
0.00769125,-795
0.0076925,-933
0.00769375,-979
0.007695,-908
0.00769625,-729
0.0076975,-488
0.00769875,-246
0.0077,-33
0.00770125,66
0.0077025,66
0.00770375,11
0.007705,-80
0.00770625,-66
0.0077075,2
0.00770875,90
0.00771,189
0.00771125,236
0.0077125,272
0.00771375,239
0.007715,154
0.00771625,45
0.0077175,-64
0.00771875,-143
0.00772,-148
0.00772125,-109
0.0077225,-43
0.00772375,27
0.007725,37
0.00772625,-6
0.0077275,-70
0.00772875,-153
0.00773,-267
0.00773125,-436
0.0077325,-601
0.00773375,-762
0.007735,-912
0.00773625,-997
0.0077375,-1042
0.00773875,-1088
0.00774,-1098
0.00774125,-1119
0.0077425,-1161
0.00774375,-1227
0.007745,-1241
0.00774625,-1205
0.0077475,-1138
0.00774875,-1142
0.00775,-1346
0.00775125,-1874
0.0077525,-2663
0.00775375,-3527
0.007755,-4221
0.00775625,-4552
0.0077575,-4577
0.00775875,-4412
0.00776,-4265
0.00776125,-4255
0.0077625,-4409
0.00776375,-4555
0.007765,-4528
0.00776625,-4286
0.0077675,-3942
0.00776875,-3676
0.00777,-3579
0.00777125,-3653
0.0077725,-3791
0.00777375,-3848
0.007775,-3766
0.00777625,-3551
0.0077775,-3314
0.00777875,-3170
0.00778,-3041
0.00778125,-3044
0.0077825,-3088
0.00778375,-3121
0.007785,-3118
0.00778625,-3066
0.0077875,-2967
0.00778875,-2831
0.00779,-2690
0.00779125,-2518
0.0077925,-2353
0.00779375,-2231
0.007795,-2113
0.00779625,-2020
0.0077975,-1944
0.00779875,-1811
0.0078,-1663
0.00780125,-1560
0.0078025,-1570
0.00780375,-1681
0.007805,-1884
0.00780625,-2086
0.0078075,-2193
0.00780875,-2189
0.00781,-2112
0.00781125,-1971
0.0078125,-1814
0.00781375,-1680
0.007815,-1586
0.00781625,-1460
0.0078175,-1321
0.00781875,-1142
0.00782,-1004
0.00782125,-895
0.0078225,-878
0.00782375,-902
0.007825,-944
0.00782625,-942
0.0078275,-893
0.00782875,-843
0.00783,-863
0.00783125,-980
0.0078325,-1178
0.00783375,-1431
0.007835,-1601
0.00783625,-1661
0.0078375,-1647
0.00783875,-1563
0.00784,-1481
0.00784125,-1416
0.0078425,-1371
0.00784375,-1359
0.007845,-1324
0.00784625,-1239
0.0078475,-1225
0.00784875,-1294
0.00785,-1571
0.00785125,-2084
0.0078525,-2820
0.00785375,-3547
0.007855,-4060
0.00785625,-4244
0.0078575,-4087
0.00785875,-3724
0.00786,-3324
0.00786125,-3078
0.0078625,-3000
0.00786375,-2969
0.007865,-2850
0.00786625,-2528
0.0078675,-2030
0.00786875,-1499
0.00787,-1082
0.00787125,-896
0.0078725,-909
0.00787375,-1008
0.007875,-1070
0.00787625,-1018
0.0078775,-861
0.00787875,-661
0.00788,-533
0.00788125,-519
0.0078825,-638
0.00788375,-791
0.007885,-845
0.00788625,-787
0.0078875,-571
0.00788875,-276
0.00789,-18
0.00789125,136
0.0078925,156
0.00789375,86
0.007895,30
0.00789625,74
0.0078975,263
0.00789875,644
0.0079,1092
0.00790125,1509
0.0079025,1773
0.00790375,1803
0.007905,1570
0.00790625,1181
0.0079075,768
0.00790875,431
0.00791,295
0.00791125,358
0.0079125,544
0.00791375,755
0.007915,838
0.00791625,736
0.0079175,454
0.00791875,79
0.00792,-297
0.00792125,-597
0.0079225,-812
0.00792375,-991
0.007925,-1097
0.00792625,-1249
0.0079275,-1487
0.00792875,-1809
0.00793,-2155
0.00793125,-2472
0.0079325,-2731
0.00793375,-2851
0.007935,-2903
0.00793625,-2906
0.0079375,-2956
0.00793875,-3091
0.00794,-3274
0.00794125,-3534
0.0079425,-3849
0.00794375,-4166
0.007945,-4515
0.00794625,-4878
0.0079475,-5271
0.00794875,-5679
0.00795,-6092
0.00795125,-6542
0.0079525,-6980
0.00795375,-7348
0.007955,-7580
0.00795625,-7558
0.0079575,-7283
0.00795875,-6852
0.00796,-6353
0.00796125,-5950
0.0079625,-5686
0.00796375,-5484
0.007965,-5281
0.00796625,-5052
0.0079675,-4828
0.00796875,-4666
0.00797,-4633
0.00797125,-4708
0.0079725,-4762
0.00797375,-4773
0.007975,-4686
0.00797625,-4532
0.0079775,-4361
0.00797875,-4206
0.00798,-4090
0.00798125,-3957
0.0079825,-3808
0.00798375,-3614
0.007985,-3387
0.00798625,-3135
0.0079875,-2844
0.00798875,-2556
0.00799,-2280
0.00799125,-2024
0.0079925,-1824
0.00799375,-1684
0.007995,-1605
0.00799625,-1567
0.0079975,-1504
0.00799875,-1407
0.008,-1235
0.00800125,-1019
0.0080025,-812
0.00800375,-658
0.008005,-578
0.00800625,-519
0.0080075,-483
0.00800875,-412
0.00801,-238
0.00801125,-6
0.0080125,205
0.00801375,331
0.008015,328
0.00801625,185
0.0080175,13
0.00801875,-111
0.00802,-151
0.00802125,-135
0.0080225,-120
0.00802375,-148
0.008025,-208
0.00802625,-289
0.0080275,-337
0.00802875,-307
0.00803,-220
0.00803125,-95
0.0080325,-1
0.00803375,16
0.008035,-39
0.00803625,-174
0.0080375,-286
0.00803875,-348
0.00804,-341
0.00804125,-350
0.0080425,-474
0.00804375,-819
0.008045,-1403
0.00804625,-2093
0.0080475,-2707
0.00804875,-3150
0.00805,-3476
0.00805125,-3718
0.0080525,-3986
0.00805375,-4218
0.008055,-4321
0.00805625,-4247
0.0080575,-4060
0.00805875,-3856
0.00806,-3739
0.00806125,-3693
0.0080625,-3625
0.00806375,-3438
0.008065,-3173
0.00806625,-2926
0.0080675,-2816
0.00806875,-2917
0.00807,-3202
0.00807125,-3489
0.0080725,-3639
0.00807375,-3626
0.008075,-3513
0.00807625,-3420
0.0080775,-3427
0.00807875,-3529
0.00808,-3647
0.00808125,-3656
0.0080825,-3599
0.00808375,-3482
0.008085,-3376
0.00808625,-3328
0.0080875,-3327
0.00808875,-3363
0.00809,-3396
0.00809125,-3382
0.0080925,-3356
0.00809375,-3337
0.008095,-3366
0.00809625,-3440
0.0080975,-3495
0.00809875,-3548
0.0081,-3487
0.00810125,-3346
0.0081025,-3173
0.00810375,-2981
0.008105,-2826
0.00810625,-2712
0.0081075,-2658
0.00810875,-2685
0.00811,-2747
0.00811125,-2812
0.0081125,-2880
0.00811375,-2923
0.008115,-2959
0.00811625,-3013
0.0081175,-3099
0.00811875,-3210
0.00812,-3309
0.00812125,-3398
0.0081225,-3441
0.00812375,-3441
0.008125,-3379
0.00812625,-3291
0.0081275,-3227
0.00812875,-3203
0.00813,-3279
0.00813125,-3422
0.0081325,-3567
0.00813375,-3703
0.008135,-3820
0.00813625,-3954
0.0081375,-4097
0.00813875,-4281
0.00814,-4551
0.00814125,-4932
0.0081425,-5413
0.00814375,-5910
0.008145,-6256
0.00814625,-6385
0.0081475,-6318
0.00814875,-6237
0.00815,-6357
0.00815125,-6738
0.0081525,-7207
0.00815375,-7511
0.008155,-7428
0.00815625,-6952
0.0081575,-6315
0.00815875,-5862
0.00816,-5805
0.00816125,-6088
0.0081625,-6417
0.00816375,-6451
0.008165,-6118
0.00816625,-5465
0.0081675,-4846
0.00816875,-4519
0.00817,-4499
0.00817125,-4671
0.0081725,-4772
0.00817375,-4613
0.008175,-4226
0.00817625,-3712
0.0081775,-3235
0.00817875,-2907
0.00818,-2771
0.00818125,-2706
0.0081825,-2668
0.00818375,-2598
0.008185,-2393
0.00818625,-2193
0.0081875,-2071
0.00818875,-2013
0.00819,-2008
0.00819125,-2014
0.0081925,-1994
0.00819375,-1886
0.008195,-1627
0.00819625,-1233
0.0081975,-679
0.00819875,-25
0.0082,592
0.00820125,1016
0.0082025,1150
0.00820375,1012
0.008205,724
0.00820625,494
0.0082075,490
0.00820875,744
0.00821,1150
0.00821125,1482
0.0082125,1593
0.00821375,1462
0.008215,1148
0.00821625,848
0.0082175,724
0.00821875,766
0.00822,933
0.00822125,1033
0.0082225,974
0.00822375,765
0.008225,480
0.00822625,260
0.0082275,117
0.00822875,49
0.00823,-17
0.00823125,-122
0.0082325,-253
0.00823375,-398
0.008235,-569
0.00823625,-713
0.0082375,-880
0.00823875,-1139
0.00824,-1518
0.00824125,-1943
0.0082425,-2263
0.00824375,-2420
0.008245,-2358
0.00824625,-2197
0.0082475,-2128
0.00824875,-2342
0.00825,-2859
0.00825125,-3475
0.0082525,-3944
0.00825375,-4043
0.008255,-3748
0.00825625,-3302
0.0082575,-3062
0.00825875,-3233
0.00826,-3768
0.00826125,-4398
0.0082625,-4764
0.00826375,-4624
0.008265,-4103
0.00826625,-3464
0.0082675,-3046
0.00826875,-3007
0.00827,-3234
0.00827125,-3538
0.0082725,-3605
0.00827375,-3438
0.008275,-3084
0.00827625,-2714
0.0082775,-2503
0.00827875,-2463
0.00828,-2557
0.00828125,-2673
0.0082825,-2718
0.00828375,-2681
0.008285,-2568
0.00828625,-2461
0.0082875,-2425
0.00828875,-2448
0.00829,-2509
0.00829125,-2585
0.0082925,-2567
0.00829375,-2458
0.008295,-2277
0.00829625,-2080
0.0082975,-1908
0.00829875,-1790
0.0083,-1733
0.00830125,-1749
0.0083025,-1799
0.00830375,-1814
0.008305,-1799
0.00830625,-1762
0.0083075,-1683
0.00830875,-1635
0.00831,-1643
0.00831125,-1685
0.0083125,-1697
0.00831375,-1686
0.008315,-1637
0.00831625,-1593
0.0083175,-1572
0.00831875,-1592
0.00832,-1676
0.00832125,-1797
0.0083225,-1902
0.00832375,-1988
0.008325,-2017
0.00832625,-2119
0.0083275,-2247
0.00832875,-2479
0.00833,-2808
0.00833125,-3175
0.0083325,-3499
0.00833375,-3731
0.008335,-3854
0.00833625,-3938
0.0083375,-4070
0.00833875,-4299
0.00834,-4557
0.00834125,-4760
0.0083425,-4832
0.00834375,-4766
0.008345,-4610
0.00834625,-4477
0.0083475,-4492
0.00834875,-4649
0.00835,-4864
0.00835125,-5073
0.0083525,-5201
0.00835375,-5258
0.008355,-5266
0.00835625,-5302
0.0083575,-5408
0.00835875,-5538
0.00836,-5631
0.00836125,-5638
0.0083625,-5433
0.00836375,-5053
0.008365,-4594
0.00836625,-4194
0.0083675,-3967
0.00836875,-3963
0.00837,-4080
0.00837125,-4167
0.0083725,-4112
0.00837375,-3875
0.008375,-3528
0.00837625,-3216
0.0083775,-3022
0.00837875,-2913
0.00838,-2907
0.00838125,-2845
0.0083825,-2637
0.00838375,-2317
0.008385,-1852
0.00838625,-1413
0.0083875,-1045
0.00838875,-801
0.00839,-692
0.00839125,-673
0.0083925,-657
0.00839375,-600
0.008395,-510
0.00839625,-385
0.0083975,-283
0.00839875,-244
0.0084,-278
0.00840125,-390
0.0084025,-519
0.00840375,-568
0.008405,-518
0.00840625,-374
0.0084075,-146
0.00840875,57
0.00841,193
0.00841125,264
0.0084125,293
0.00841375,280
0.008415,302
0.00841625,373
0.0084175,461
0.00841875,543
0.00842,593
0.00842125,615
0.0084225,653
0.00842375,667
0.008425,640
0.00842625,605
0.0084275,533
0.00842875,471
0.00843,485
0.00843125,499
0.0084325,412
0.00843375,210
0.008435,-174
0.00843625,-746
0.0084375,-1371
0.00843875,-1895
0.00844,-2199
0.00844125,-2245
0.0084425,-2173
0.00844375,-2169
0.008445,-2398
0.00844625,-2909
0.0084475,-3548
0.00844875,-4059
0.00845,-4171
0.00845125,-3890
0.0084525,-3385
0.00845375,-2933
0.008455,-2764
0.00845625,-2940
0.0084575,-3296
0.00845875,-3609
0.00846,-3677
0.00846125,-3492
0.0084625,-3078
0.00846375,-2595
0.008465,-2136
0.00846625,-1911
0.0084675,-1851
0.00846875,-2000
0.00847,-2198
0.00847125,-2374
0.0084725,-2394
0.00847375,-2270
0.008475,-2084
0.00847625,-1898
0.0084775,-1814
0.00847875,-1823
0.00848,-1891
0.00848125,-1919
0.0084825,-1819
0.00848375,-1689
0.008485,-1492
0.00848625,-1296
0.0084875,-1156
0.00848875,-1092
0.00849,-1069
0.00849125,-1040
0.0084925,-962
0.00849375,-837
0.008495,-698
0.00849625,-573
0.0084975,-477
0.00849875,-404
0.0085,-343
0.00850125,-345
0.0085025,-352
0.00850375,-342
0.008505,-362
0.00850625,-399
0.0085075,-433
0.00850875,-491
0.00851,-551
0.00851125,-587
0.0085125,-646
0.00851375,-738
0.008515,-874
0.00851625,-1020
0.0085175,-1180
0.00851875,-1268
0.00852,-1307
0.00852125,-1350
0.0085225,-1392
0.00852375,-1466
0.008525,-1593
0.00852625,-1745
0.0085275,-1929
0.00852875,-2092
0.00853,-2250
0.00853125,-2426
0.0085325,-2660
0.00853375,-2960
0.008535,-3287
0.00853625,-3545
0.0085375,-3692
0.00853875,-3666
0.00854,-3553
0.00854125,-3413
0.0085425,-3368
0.00854375,-3453
0.008545,-3573
0.00854625,-3728
0.0085475,-3822
0.00854875,-3836
0.00855,-3803
0.00855125,-3784
0.0085525,-3801
0.00855375,-3827
0.008555,-3978
0.00855625,-4124
0.0085575,-4230
0.00855875,-4267
0.00856,-4239
0.00856125,-4164
0.0085625,-4032
0.00856375,-3782
0.008565,-3437
0.00856625,-3020
0.0085675,-2610
0.00856875,-2291
0.00857,-2139
0.00857125,-2077
0.0085725,-2023
0.00857375,-1912
0.008575,-1742
0.00857625,-1526
0.0085775,-1316
0.00857875,-1148
0.00858,-1031
0.00858125,-880
0.0085825,-696
0.00858375,-474
0.008585,-250
0.00858625,-55
0.0085875,78
0.00858875,174
0.00859,298
0.00859125,561
0.0085925,957
0.00859375,1429
0.008595,1865
0.00859625,2144
0.0085975,2212
0.00859875,2034
0.0086,1714
0.00860125,1415
0.0086025,1266
0.00860375,1310
0.008605,1511
0.00860625,1759
0.0086075,1946
0.00860875,1998
0.00861,1885
0.00861125,1733
0.0086125,1576
0.00861375,1462
0.008615,1421
0.00861625,1388
0.0086175,1339
0.00861875,1246
0.00862,1124
0.00862125,967
0.0086225,825
0.00862375,715
0.008625,666
0.00862625,678
0.0086275,545
0.00862875,309
0.00863,-75
0.00863125,-581
0.0086325,-1084
0.00863375,-1488
0.008635,-1704
0.00863625,-1797
0.0086375,-1831
0.00863875,-1884
0.00864,-2037
0.00864125,-2275
0.0086425,-2570
0.00864375,-2891
0.008645,-3224
0.00864625,-3492
0.0086475,-3681
0.00864875,-3656
0.00865,-3469
0.00865125,-3210
0.0086525,-2995
0.00865375,-2989
0.008655,-3198
0.00865625,-3541
0.0086575,-3822
0.00865875,-3956
0.00866,-3901
0.00866125,-3765
0.0086625,-3630
0.00866375,-3483
0.008665,-3300
0.00866625,-3009
0.0086675,-2604
0.00866875,-2219
0.00867,-1926
0.00867125,-1790
0.0086725,-1746
0.00867375,-1688
0.008675,-1496
0.00867625,-1160
0.0086775,-723
0.00867875,-341
0.00868,-138
0.00868125,-23
0.0086825,-15
0.00868375,5
0.008685,116
0.00868625,278
0.0086875,407
0.00868875,445
0.00869,366
0.00869125,242
0.0086925,106
0.00869375,45
0.008695,68
0.00869625,151
0.0086975,274
0.00869875,339
0.0087,372
0.00870125,346
0.0087025,306
0.00870375,282
0.008705,312
0.00870625,370
0.0087075,481
0.00870875,568
0.00871,620
0.00871125,609
0.0087125,519
0.00871375,388
0.008715,261
0.00871625,198
0.0087175,133
0.00871875,63
0.00872,-63
0.00872125,-282
0.0087225,-536
0.00872375,-769
0.008725,-987
0.00872625,-1222
0.0087275,-1542
0.00872875,-2021
0.00873,-2561
0.00873125,-3068
0.0087325,-3405
0.00873375,-3516
0.008735,-3513
0.00873625,-3485
0.0087375,-3556
0.00873875,-3743
0.00874,-4012
0.00874125,-4245
0.0087425,-4392
0.00874375,-4410
0.008745,-4378
0.00874625,-4334
0.0087475,-4341
0.00874875,-4380
0.00875,-4483
0.00875125,-4578
0.0087525,-4590
0.00875375,-4591
0.008755,-4580
0.00875625,-4554
0.0087575,-4560
0.00875875,-4645
0.00876,-4805
0.00876125,-4953
0.0087625,-5055
0.00876375,-4992
0.008765,-4737
0.00876625,-4378
0.0087675,-4025
0.00876875,-3839
0.00877,-3868
0.00877125,-4052
0.0087725,-4224
0.00877375,-4245
0.008775,-4031
0.00877625,-3646
0.0087775,-3269
0.00877875,-3016
0.00878,-2912
0.00878125,-2927
0.0087825,-2892
0.00878375,-2735
0.008785,-2477
0.00878625,-2172
0.0087875,-1904
0.00878875,-1747
0.00879,-1677
0.00879125,-1669
0.0087925,-1667
0.00879375,-1624
0.008795,-1559
0.00879625,-1522
0.0087975,-1465
0.00879875,-1396
0.0088,-1349
0.00880125,-1324
0.0088025,-1339
0.00880375,-1382
0.008805,-1416
0.00880625,-1470
0.0088075,-1497
0.00880875,-1486
0.00881,-1471
0.00881125,-1440
0.0088125,-1392
0.00881375,-1343
0.008815,-1311
0.00881625,-1307
0.0088175,-1325
0.00881875,-1347
0.00882,-1347
0.00882125,-1341
0.0088225,-1295
0.00882375,-1309
0.008825,-1478
0.00882625,-1839
0.0088275,-2327
0.00882875,-2865
0.00883,-3293
0.00883125,-3547
0.0088325,-3681
0.00883375,-3784
0.008835,-3963
0.00883625,-4278
0.0088375,-4645
0.00883875,-4998
0.00884,-5269
0.00884125,-5390
0.0088425,-5416
0.00884375,-5457
0.008845,-5572
0.00884625,-5706
0.0088475,-5852
0.00884875,-5930
0.00885,-5898
0.00885125,-5770
0.0088525,-5601
0.00885375,-5462
0.008855,-5359
0.00885625,-5290
0.0088575,-5263
0.00885875,-5258
0.00886,-5251
0.00886125,-5231
0.0088625,-5207
0.00886375,-5150
0.008865,-5037
0.00886625,-4832
0.0088675,-4518
0.00886875,-4147
0.00887,-3854
0.00887125,-3707
0.0088725,-3752
0.00887375,-3882
0.008875,-3948
0.00887625,-3894
0.0088775,-3689
0.00887875,-3389
0.00888,-3106
0.00888125,-2902
0.0088825,-2798
0.00888375,-2757
0.008885,-2740
0.00888625,-2709
0.0088875,-2640
0.00888875,-2539
0.00889,-2403
0.00889125,-2262
0.0088925,-2160
0.00889375,-2088
0.008895,-2060
0.00889625,-2054
0.0088975,-2024
0.00889875,-1974
0.0089,-1903
0.00890125,-1810
0.0089025,-1666
0.00890375,-1528
0.008905,-1435
0.00890625,-1398
0.0089075,-1415
0.00890875,-1538
0.00891,-1680
0.00891125,-1887
0.0089125,-2034
0.00891375,-2129
0.008915,-2210
0.00891625,-2250
0.0089175,-2321
0.00891875,-2407
0.00892,-2521
0.00892125,-2707
0.0089225,-3026
0.00892375,-3475
0.008925,-3963
0.00892625,-4359
0.0089275,-4547
0.00892875,-4505
0.00893,-4375
0.00893125,-4242
0.0089325,-4278
0.00893375,-4500
0.008935,-4824
0.00893625,-5177
0.0089375,-5427
0.00893875,-5558
0.00894,-5583
0.00894125,-5577
0.0089425,-5587
0.00894375,-5632
0.008945,-5687
0.00894625,-5772
0.0089475,-5828
0.00894875,-5900
0.00895,-5931
0.00895125,-5968
0.0089525,-5936
0.00895375,-5843
0.008955,-5721
0.00895625,-5605
0.0089575,-5462
0.00895875,-5394
0.00896,-5350
0.00896125,-5376
0.0089625,-5405
0.00896375,-5392
0.008965,-5300
0.00896625,-5067
0.0089675,-4737
0.00896875,-4291
0.00897,-3919
0.00897125,-3686
0.0089725,-3625
0.00897375,-3703
0.008975,-3806
0.00897625,-3791
0.0089775,-3636
0.00897875,-3335
0.00898,-3013
0.00898125,-2767
0.0089825,-2635
0.00898375,-2609
0.008985,-2636
0.00898625,-2625
0.0089875,-2511
0.00898875,-2338
0.00899,-2149
0.00899125,-1961
0.0089925,-1758
0.00899375,-1648
0.008995,-1524
0.00899625,-1410
0.0089975,-1306
0.00899875,-1232
0.009,-1180
0.00900125,-1136
0.0090025,-1099
0.00900375,-1117
0.009005,-1174
0.00900625,-1270
0.0090075,-1421
0.00900875,-1588
0.00901,-1751
0.00901125,-1919
0.0090125,-2054
0.00901375,-2111
0.009015,-2131
0.00901625,-2091
0.0090175,-2067
0.00901875,-2107
0.00902,-2268
0.00902125,-2583
0.0090225,-2995
0.00902375,-3421
0.009025,-3718
0.00902625,-3855
0.0090275,-3865
0.00902875,-3805
0.00903,-3878
0.00903125,-4080
0.0090325,-4417
0.00903375,-4797
0.009035,-5078
0.00903625,-5269
0.0090375,-5390
0.00903875,-5474
0.00904,-5597
0.00904125,-5763
0.0090425,-5934
0.00904375,-6074
0.009045,-6156
0.00904625,-6179
0.0090475,-6211
0.00904875,-6261
0.00905,-6330
0.00905125,-6418
0.0090525,-6476
0.00905375,-6444
0.009055,-6363
0.00905625,-6241
0.0090575,-6110
0.00905875,-5989
0.00906,-5883
0.00906125,-5822
0.0090625,-5746
0.00906375,-5646
0.009065,-5468
0.00906625,-5123
0.0090675,-4614
0.00906875,-4020
0.00907,-3466
0.00907125,-3057
0.0090725,-2849
0.00907375,-2819
0.009075,-2847
0.00907625,-2815
0.0090775,-2721
0.00907875,-2577
0.00908,-2470
0.00908125,-2439
0.0090825,-2468
0.00908375,-2528
0.009085,-2591
0.00908625,-2549
0.0090875,-2444
0.00908875,-2336
0.00909,-2282
0.00909125,-2254
0.0090925,-2236
0.00909375,-2175
0.009095,-2055
0.00909625,-1904
0.0090975,-1769
0.00909875,-1671
0.0091,-1624
0.00910125,-1583
0.0091025,-1563
0.00910375,-1541
0.009105,-1497
0.00910625,-1452
0.0091075,-1416
0.00910875,-1382
0.00911,-1403
0.00911125,-1452
0.0091125,-1518
0.00911375,-1562
0.009115,-1602
0.00911625,-1696
0.0091175,-1931
0.00911875,-2321
0.00912,-2835
0.00912125,-3362
0.0091225,-3792
0.00912375,-4025
0.009125,-4115
0.00912625,-4111
0.0091275,-4210
0.00912875,-4417
0.00913,-4740
0.00913125,-5034
0.0091325,-5200
0.00913375,-5242
0.009135,-5216
0.00913625,-5222
0.0091375,-5310
0.00913875,-5419
0.00914,-5602
0.00914125,-5716
0.0091425,-5792
0.00914375,-5838
0.009145,-5849
0.00914625,-5861
0.0091475,-5887
0.00914875,-5932
0.00915,-6010
0.00915125,-6089
0.0091525,-6174
0.00915375,-6206
0.009155,-6196
0.00915625,-6167
0.0091575,-6097
0.00915875,-6069
0.00916,-5992
0.00916125,-5927
0.0091625,-5866
0.00916375,-5768
0.009165,-5595
0.00916625,-5328
0.0091675,-4955
0.00916875,-4493
0.00917,-4005
0.00917125,-3634
0.0091725,-3403
0.00917375,-3331
0.009175,-3363
0.00917625,-3378
0.0091775,-3336
0.00917875,-3215
0.00918,-3049
0.00918125,-2880
0.0091825,-2719
0.00918375,-2582
0.009185,-2463
0.00918625,-2356
0.0091875,-2290
0.00918875,-2248
0.00919,-2230
0.00919125,-2220
0.0091925,-2174
0.00919375,-2056
0.009195,-1882
0.00919625,-1728
0.0091975,-1595
0.00919875,-1539
0.0092,-1547
0.00920125,-1556
0.0092025,-1548
0.00920375,-1473
0.009205,-1381
0.00920625,-1288
0.0092075,-1204
0.00920875,-1155
0.00921,-1129
0.00921125,-1145
0.0092125,-1211
0.00921375,-1282
0.009215,-1539
0.00921625,-2005
0.0092175,-2631
0.00921875,-3299
0.00922,-3834
0.00922125,-4160
0.0092225,-4280
0.00922375,-4324
0.009225,-4459
0.00922625,-4760
0.0092275,-5195
0.00922875,-5657
0.00923,-5983
0.00923125,-6206
0.0092325,-6232
0.00923375,-6176
0.009235,-6135
0.00923625,-6196
0.0092375,-6324
0.00923875,-6476
0.00924,-6608
0.00924125,-6670
0.0092425,-6674
0.00924375,-6649
0.009245,-6627
0.00924625,-6652
0.0092475,-6722
0.00924875,-6844
0.00925,-6954
0.00925125,-6992
0.0092525,-6923
